x-axis,1,2
second,Volt,Volt
-57.100E+00,+17.910E+00,+15.572E+00
-57.000E+00,+18.312E+00,+15.612E+00
-56.900E+00,+18.111E+00,+15.451E+00
-56.800E+00,+18.192E+00,+15.612E+00
-56.700E+00,+17.991E+00,+15.612E+00
-56.600E+00,+18.272E+00,+15.813E+00
-56.500E+00,+18.312E+00,+15.813E+00
-56.400E+00,+18.272E+00,+15.813E+00
-56.300E+00,+18.232E+00,+15.894E+00
-56.200E+00,+18.312E+00,+15.813E+00
-56.100E+00,+18.312E+00,+15.813E+00
-56.000E+00,+18.312E+00,+15.813E+00
-55.900E+00,+18.473E+00,+15.813E+00
-55.800E+00,+18.312E+00,+16.014E+00
-55.700E+00,+18.433E+00,+16.014E+00
-55.600E+00,+18.312E+00,+16.054E+00
-55.500E+00,+18.312E+00,+16.215E+00
-55.400E+00,+18.513E+00,+16.255E+00
-55.300E+00,+18.393E+00,+16.215E+00
-55.200E+00,+18.433E+00,+16.296E+00
-55.100E+00,+18.473E+00,+16.416E+00
-55.000E+00,+18.513E+00,+16.617E+00
-54.900E+00,+18.192E+00,+16.577E+00
-54.800E+00,+18.513E+00,+16.617E+00
-54.700E+00,+18.594E+00,+16.497E+00
-54.600E+00,+18.553E+00,+16.657E+00
-54.500E+00,+18.513E+00,+16.818E+00
-54.400E+00,+18.553E+00,+16.698E+00
-54.300E+00,+18.634E+00,+16.818E+00
-54.200E+00,+18.634E+00,+16.939E+00
-54.100E+00,+18.714E+00,+17.059E+00
-54.000E+00,+18.714E+00,+17.019E+00
-53.900E+00,+18.714E+00,+17.100E+00
-53.800E+00,+18.594E+00,+17.220E+00
-53.700E+00,+18.634E+00,+17.220E+00
-53.600E+00,+18.714E+00,+17.421E+00
-53.500E+00,+18.714E+00,+17.421E+00
-53.400E+00,+18.714E+00,+17.622E+00
-53.300E+00,+18.795E+00,+17.622E+00
-53.200E+00,+18.955E+00,+17.743E+00
-53.100E+00,+18.754E+00,+17.823E+00
-53.000E+00,+18.915E+00,+18.024E+00
-52.900E+00,+18.875E+00,+17.863E+00
-52.800E+00,+18.915E+00,+18.105E+00
-52.700E+00,+18.915E+00,+18.225E+00
-52.600E+00,+18.875E+00,+18.225E+00
-52.500E+00,+18.714E+00,+18.426E+00
-52.400E+00,+18.915E+00,+18.466E+00
-52.300E+00,+18.915E+00,+18.507E+00
-52.200E+00,+18.996E+00,+18.627E+00
-52.100E+00,+19.116E+00,+18.828E+00
-52.000E+00,+19.116E+00,+18.828E+00
-51.900E+00,+19.116E+00,+18.828E+00
-51.800E+00,+19.036E+00,+19.110E+00
-51.700E+00,+18.996E+00,+19.230E+00
-51.600E+00,+18.996E+00,+19.230E+00
-51.500E+00,+19.116E+00,+19.431E+00
-51.400E+00,+19.277E+00,+19.632E+00
-51.300E+00,+19.237E+00,+19.552E+00
-51.200E+00,+19.237E+00,+19.753E+00
-51.100E+00,+19.116E+00,+19.793E+00
-51.000E+00,+19.317E+00,+20.034E+00
-50.900E+00,+19.317E+00,+20.195E+00
-50.800E+00,+19.197E+00,+20.235E+00
-50.700E+00,+19.237E+00,+20.235E+00
-50.600E+00,+19.277E+00,+20.275E+00
-50.500E+00,+19.116E+00,+20.637E+00
-50.400E+00,+19.317E+00,+20.637E+00
-50.300E+00,+19.317E+00,+20.758E+00
-50.200E+00,+19.317E+00,+20.959E+00
-50.100E+00,+19.357E+00,+21.039E+00
-50.000E+00,+19.719E+00,+21.240E+00
-49.900E+00,+19.478E+00,+21.240E+00
-49.800E+00,+19.317E+00,+21.522E+00
-49.700E+00,+19.438E+00,+21.562E+00
-49.600E+00,+19.478E+00,+21.642E+00
-49.500E+00,+19.518E+00,+21.843E+00
-49.400E+00,+19.518E+00,+21.883E+00
-49.300E+00,+19.518E+00,+22.125E+00
-49.200E+00,+19.518E+00,+22.245E+00
-49.100E+00,+19.398E+00,+22.286E+00
-49.000E+00,+19.719E+00,+22.647E+00
-48.900E+00,+19.518E+00,+22.326E+00
-48.800E+00,+19.518E+00,+22.768E+00
-48.700E+00,+19.518E+00,+22.969E+00
-48.600E+00,+19.679E+00,+23.090E+00
-48.500E+00,+19.518E+00,+23.250E+00
-48.400E+00,+19.679E+00,+23.451E+00
-48.300E+00,+19.639E+00,+23.130E+00
-48.200E+00,+19.719E+00,+22.969E+00
-48.100E+00,+19.719E+00,+22.889E+00
-48.000E+00,+19.518E+00,+22.848E+00
-47.900E+00,+19.719E+00,+23.049E+00
-47.800E+00,+19.800E+00,+22.889E+00
-47.700E+00,+19.719E+00,+22.969E+00
-47.600E+00,+19.679E+00,+23.210E+00
-47.500E+00,+19.920E+00,+23.049E+00
-47.400E+00,+19.759E+00,+23.090E+00
-47.300E+00,+19.840E+00,+23.250E+00
-47.200E+00,+19.800E+00,+23.170E+00
-47.100E+00,+19.880E+00,+23.250E+00
-47.000E+00,+19.920E+00,+23.853E+00
-46.900E+00,+20.081E+00,+23.934E+00
-46.800E+00,+19.920E+00,+24.054E+00
-46.700E+00,+19.920E+00,+23.934E+00
-46.600E+00,+19.880E+00,+24.054E+00
-46.500E+00,+20.121E+00,+23.853E+00
-46.400E+00,+19.920E+00,+24.014E+00
-46.300E+00,+20.001E+00,+23.974E+00
-46.200E+00,+20.041E+00,+24.054E+00
-46.100E+00,+19.960E+00,+24.054E+00
-46.000E+00,+19.920E+00,+24.054E+00
-45.900E+00,+20.282E+00,+24.095E+00
-45.800E+00,+20.001E+00,+23.974E+00
-45.700E+00,+20.242E+00,+23.974E+00
-45.600E+00,+20.161E+00,+23.894E+00
-45.500E+00,+20.121E+00,+24.255E+00
-45.400E+00,+19.960E+00,+24.095E+00
-45.300E+00,+20.121E+00,+24.054E+00
-45.200E+00,+20.322E+00,+24.135E+00
-45.100E+00,+20.322E+00,+24.054E+00
-45.000E+00,+20.121E+00,+24.054E+00
-44.900E+00,+20.322E+00,+24.054E+00
-44.800E+00,+20.443E+00,+24.095E+00
-44.700E+00,+20.202E+00,+24.175E+00
-44.600E+00,+20.161E+00,+24.014E+00
-44.500E+00,+20.322E+00,+24.255E+00
-44.400E+00,+20.483E+00,+24.095E+00
-44.300E+00,+20.322E+00,+24.175E+00
-44.200E+00,+20.523E+00,+24.095E+00
-44.100E+00,+20.362E+00,+24.054E+00
-44.000E+00,+20.322E+00,+24.054E+00
-43.900E+00,+20.282E+00,+24.054E+00
-43.800E+00,+20.523E+00,+24.054E+00
-43.700E+00,+20.443E+00,+24.054E+00
-43.600E+00,+20.322E+00,+24.095E+00
-43.500E+00,+20.523E+00,+24.054E+00
-43.400E+00,+20.443E+00,+23.894E+00
-43.300E+00,+20.443E+00,+24.054E+00
-43.200E+00,+20.523E+00,+24.054E+00
-43.100E+00,+20.523E+00,+23.894E+00
-43.000E+00,+20.724E+00,+24.054E+00
-42.900E+00,+20.483E+00,+24.095E+00
-42.800E+00,+20.724E+00,+24.175E+00
-42.700E+00,+20.724E+00,+24.054E+00
-42.600E+00,+20.684E+00,+24.255E+00
-42.500E+00,+20.724E+00,+24.054E+00
-42.400E+00,+20.764E+00,+24.054E+00
-42.300E+00,+20.724E+00,+23.934E+00
-42.200E+00,+20.805E+00,+24.054E+00
-42.100E+00,+20.885E+00,+24.095E+00
-42.000E+00,+20.724E+00,+23.853E+00
-41.900E+00,+20.724E+00,+24.095E+00
-41.800E+00,+20.845E+00,+23.853E+00
-41.700E+00,+20.845E+00,+23.934E+00
-41.600E+00,+20.925E+00,+24.014E+00
-41.500E+00,+20.724E+00,+24.255E+00
-41.400E+00,+20.724E+00,+24.054E+00
-41.300E+00,+21.046E+00,+24.054E+00
-41.200E+00,+20.805E+00,+24.054E+00
-41.100E+00,+20.925E+00,+24.255E+00
-41.000E+00,+20.925E+00,+24.255E+00
-40.900E+00,+20.724E+00,+24.054E+00
-40.800E+00,+20.925E+00,+24.255E+00
-40.700E+00,+20.724E+00,+24.054E+00
-40.600E+00,+21.046E+00,+23.894E+00
-40.500E+00,+21.126E+00,+24.054E+00
-40.400E+00,+20.965E+00,+24.095E+00
-40.300E+00,+21.126E+00,+24.175E+00
-40.200E+00,+20.925E+00,+24.054E+00
-40.100E+00,+21.086E+00,+24.095E+00
-40.000E+00,+21.126E+00,+24.054E+00
-39.900E+00,+20.965E+00,+24.054E+00
-39.800E+00,+21.126E+00,+24.054E+00
-39.700E+00,+21.207E+00,+24.054E+00
-39.600E+00,+20.965E+00,+24.095E+00
-39.500E+00,+21.126E+00,+24.054E+00
-39.400E+00,+21.126E+00,+24.095E+00
-39.300E+00,+21.207E+00,+24.175E+00
-39.200E+00,+21.126E+00,+24.054E+00
-39.100E+00,+21.166E+00,+24.215E+00
-39.000E+00,+21.126E+00,+24.054E+00
-38.900E+00,+21.126E+00,+24.054E+00
-38.800E+00,+21.247E+00,+24.054E+00
-38.700E+00,+21.207E+00,+24.054E+00
-38.600E+00,+21.327E+00,+24.095E+00
-38.500E+00,+21.327E+00,+24.054E+00
-38.400E+00,+21.367E+00,+24.215E+00
-38.300E+00,+21.327E+00,+24.255E+00
-38.200E+00,+21.207E+00,+24.135E+00
-38.100E+00,+21.287E+00,+24.095E+00
-38.000E+00,+21.126E+00,+24.054E+00
-37.900E+00,+21.327E+00,+24.054E+00
-37.800E+00,+21.448E+00,+24.175E+00
-37.700E+00,+21.448E+00,+24.135E+00
-37.600E+00,+21.488E+00,+23.894E+00
-37.500E+00,+21.327E+00,+24.255E+00
-37.400E+00,+21.367E+00,+24.215E+00
-37.300E+00,+21.568E+00,+24.054E+00
-37.200E+00,+21.408E+00,+24.135E+00
-37.100E+00,+21.367E+00,+24.095E+00
-37.000E+00,+21.528E+00,+24.054E+00
-36.900E+00,+21.488E+00,+24.215E+00
-36.800E+00,+21.609E+00,+24.014E+00
-36.700E+00,+21.609E+00,+24.054E+00
-36.600E+00,+21.568E+00,+24.215E+00
-36.500E+00,+21.528E+00,+24.054E+00
-36.400E+00,+21.568E+00,+24.054E+00
-36.300E+00,+21.729E+00,+24.054E+00
-36.200E+00,+21.609E+00,+24.175E+00
-36.100E+00,+21.890E+00,+24.054E+00
-36.000E+00,+21.729E+00,+24.054E+00
-35.900E+00,+21.729E+00,+24.054E+00
-35.800E+00,+21.729E+00,+24.175E+00
-35.700E+00,+21.850E+00,+24.255E+00
-35.600E+00,+21.769E+00,+24.095E+00
-35.500E+00,+21.729E+00,+24.054E+00
-35.400E+00,+21.729E+00,+23.894E+00
-35.300E+00,+21.810E+00,+24.054E+00
-35.200E+00,+22.051E+00,+24.175E+00
-35.100E+00,+21.769E+00,+24.054E+00
-35.000E+00,+22.131E+00,+24.054E+00
-34.900E+00,+21.930E+00,+24.054E+00
-34.800E+00,+21.810E+00,+24.054E+00
-34.700E+00,+21.850E+00,+24.054E+00
-34.600E+00,+21.769E+00,+24.054E+00
-34.500E+00,+21.930E+00,+24.054E+00
-34.400E+00,+21.970E+00,+24.054E+00
-34.300E+00,+22.131E+00,+24.014E+00
-34.200E+00,+21.930E+00,+24.255E+00
-34.100E+00,+22.131E+00,+24.215E+00
-34.000E+00,+22.131E+00,+24.054E+00
-33.900E+00,+21.930E+00,+24.054E+00
-33.800E+00,+22.131E+00,+24.054E+00
-33.700E+00,+22.131E+00,+24.255E+00
-33.600E+00,+22.131E+00,+24.175E+00
-33.500E+00,+22.131E+00,+24.054E+00
-33.400E+00,+22.131E+00,+24.215E+00
-33.300E+00,+22.131E+00,+24.054E+00
-33.200E+00,+22.212E+00,+24.054E+00
-33.100E+00,+22.252E+00,+24.054E+00
-33.000E+00,+22.131E+00,+24.054E+00
-32.900E+00,+22.332E+00,+24.054E+00
-32.800E+00,+22.252E+00,+24.175E+00
-32.700E+00,+22.332E+00,+24.054E+00
-32.600E+00,+22.171E+00,+24.255E+00
-32.500E+00,+22.131E+00,+24.054E+00
-32.400E+00,+22.212E+00,+24.014E+00
-32.300E+00,+22.332E+00,+24.054E+00
-32.200E+00,+22.453E+00,+24.014E+00
-32.100E+00,+22.332E+00,+24.215E+00
-32.000E+00,+22.533E+00,+24.054E+00
-31.900E+00,+22.453E+00,+24.215E+00
-31.800E+00,+22.413E+00,+24.054E+00
-31.700E+00,+22.413E+00,+24.054E+00
-31.600E+00,+22.533E+00,+24.175E+00
-31.500E+00,+22.533E+00,+24.255E+00
-31.400E+00,+22.372E+00,+24.175E+00
-31.300E+00,+22.413E+00,+24.135E+00
-31.200E+00,+22.453E+00,+24.175E+00
-31.100E+00,+22.533E+00,+24.215E+00
-31.000E+00,+22.533E+00,+24.054E+00
-30.900E+00,+22.493E+00,+24.014E+00
-30.800E+00,+22.533E+00,+24.175E+00
-30.700E+00,+22.654E+00,+23.411E+00
-30.600E+00,+22.533E+00,+23.250E+00
-30.500E+00,+22.533E+00,+23.250E+00
-30.400E+00,+22.694E+00,+23.250E+00
-30.300E+00,+22.654E+00,+23.371E+00
-30.200E+00,+22.533E+00,+23.250E+00
-30.100E+00,+22.734E+00,+23.291E+00
-30.000E+00,+22.734E+00,+23.250E+00
-29.900E+00,+22.694E+00,+23.291E+00
-29.800E+00,+22.855E+00,+23.250E+00
-29.700E+00,+22.734E+00,+23.130E+00
-29.600E+00,+22.734E+00,+23.090E+00
-29.500E+00,+22.935E+00,+23.250E+00
-29.400E+00,+22.895E+00,+23.210E+00
-29.300E+00,+22.935E+00,+23.130E+00
-29.200E+00,+22.815E+00,+23.250E+00
-29.100E+00,+22.614E+00,+23.170E+00
-29.000E+00,+22.935E+00,+23.250E+00
-28.900E+00,+22.774E+00,+23.090E+00
-28.800E+00,+22.815E+00,+23.250E+00
-28.700E+00,+22.935E+00,+23.371E+00
-28.600E+00,+22.976E+00,+22.889E+00
-28.500E+00,+23.136E+00,+23.250E+00
-28.400E+00,+22.976E+00,+23.049E+00
-28.300E+00,+22.815E+00,+23.049E+00
-28.200E+00,+23.016E+00,+23.049E+00
-28.100E+00,+22.774E+00,+23.210E+00
-28.000E+00,+22.935E+00,+22.848E+00
-27.900E+00,+22.935E+00,+23.090E+00
-27.800E+00,+22.935E+00,+23.130E+00
-27.700E+00,+22.935E+00,+22.848E+00
-27.600E+00,+22.895E+00,+23.049E+00
-27.500E+00,+23.337E+00,+22.848E+00
-27.400E+00,+22.976E+00,+23.291E+00
-27.300E+00,+23.136E+00,+23.130E+00
-27.200E+00,+23.136E+00,+23.049E+00
-27.100E+00,+23.297E+00,+23.210E+00
-27.000E+00,+23.136E+00,+23.049E+00
-26.900E+00,+23.257E+00,+23.049E+00
-26.800E+00,+23.016E+00,+23.170E+00
-26.700E+00,+23.257E+00,+23.049E+00
-26.600E+00,+23.177E+00,+23.049E+00
-26.500E+00,+23.337E+00,+23.049E+00
-26.400E+00,+23.297E+00,+23.250E+00
-26.300E+00,+23.257E+00,+23.170E+00
-26.200E+00,+23.337E+00,+23.049E+00
-26.100E+00,+23.378E+00,+23.210E+00
-26.000E+00,+23.136E+00,+23.250E+00
-25.900E+00,+23.337E+00,+23.210E+00
-25.800E+00,+23.378E+00,+23.170E+00
-25.700E+00,+23.337E+00,+23.130E+00
-25.600E+00,+23.337E+00,+23.291E+00
-25.500E+00,+23.337E+00,+23.250E+00
-25.400E+00,+23.177E+00,+23.090E+00
-25.300E+00,+23.337E+00,+23.130E+00
-25.200E+00,+23.337E+00,+23.130E+00
-25.100E+00,+23.538E+00,+23.371E+00
-25.000E+00,+23.538E+00,+23.250E+00
-24.900E+00,+23.538E+00,+23.411E+00
-24.800E+00,+23.498E+00,+23.250E+00
-24.700E+00,+23.619E+00,+23.371E+00
-24.600E+00,+23.538E+00,+23.451E+00
-24.500E+00,+23.538E+00,+23.451E+00
-24.400E+00,+23.498E+00,+23.612E+00
-24.300E+00,+23.619E+00,+24.054E+00
-24.200E+00,+23.659E+00,+23.693E+00
-24.100E+00,+23.538E+00,+24.014E+00
-24.000E+00,+23.538E+00,+24.255E+00
-23.900E+00,+23.699E+00,+24.095E+00
-23.800E+00,+23.619E+00,+24.135E+00
-23.700E+00,+23.659E+00,+24.054E+00
-23.600E+00,+23.699E+00,+24.095E+00
-23.500E+00,+23.739E+00,+24.054E+00
-23.400E+00,+23.900E+00,+24.215E+00
-23.300E+00,+23.619E+00,+24.175E+00
-23.200E+00,+23.739E+00,+23.974E+00
-23.100E+00,+23.579E+00,+24.215E+00
-23.000E+00,+23.739E+00,+24.054E+00
-22.900E+00,+23.860E+00,+24.014E+00
-22.800E+00,+23.739E+00,+24.255E+00
-22.700E+00,+23.860E+00,+23.974E+00
-22.600E+00,+23.780E+00,+24.255E+00
-22.500E+00,+23.940E+00,+24.054E+00
-22.400E+00,+23.579E+00,+24.095E+00
-22.300E+00,+23.860E+00,+24.054E+00
-22.200E+00,+23.860E+00,+24.175E+00
-22.100E+00,+23.940E+00,+24.054E+00
-22.000E+00,+23.940E+00,+24.255E+00
-21.900E+00,+23.940E+00,+24.054E+00
-21.800E+00,+23.940E+00,+24.135E+00
-21.700E+00,+23.739E+00,+24.054E+00
-21.600E+00,+23.981E+00,+24.054E+00
-21.500E+00,+23.940E+00,+24.054E+00
-21.400E+00,+23.981E+00,+24.054E+00
-21.300E+00,+24.021E+00,+24.175E+00
-21.200E+00,+24.061E+00,+24.135E+00
-21.100E+00,+23.940E+00,+24.215E+00
-21.000E+00,+23.940E+00,+24.054E+00
-20.900E+00,+24.101E+00,+24.054E+00
-20.800E+00,+24.021E+00,+24.054E+00
-20.700E+00,+24.141E+00,+24.054E+00
-20.600E+00,+24.141E+00,+24.215E+00
-20.500E+00,+24.141E+00,+24.054E+00
-20.400E+00,+24.302E+00,+24.054E+00
-20.300E+00,+24.141E+00,+24.255E+00
-20.200E+00,+24.141E+00,+24.135E+00
-20.100E+00,+24.342E+00,+24.095E+00
-20.000E+00,+24.342E+00,+24.054E+00
-19.900E+00,+24.262E+00,+24.215E+00
-19.800E+00,+24.342E+00,+24.054E+00
-19.700E+00,+24.222E+00,+24.135E+00
-19.600E+00,+24.141E+00,+24.215E+00
-19.500E+00,+24.342E+00,+24.255E+00
-19.400E+00,+24.302E+00,+24.255E+00
-19.300E+00,+24.342E+00,+23.934E+00
-19.200E+00,+24.222E+00,+24.054E+00
-19.100E+00,+24.543E+00,+24.175E+00
-19.000E+00,+24.543E+00,+24.054E+00
-18.900E+00,+24.342E+00,+24.054E+00
-18.800E+00,+24.463E+00,+23.934E+00
-18.700E+00,+24.423E+00,+24.175E+00
-18.600E+00,+24.342E+00,+24.095E+00
-18.500E+00,+24.543E+00,+24.054E+00
-18.400E+00,+24.584E+00,+24.054E+00
-18.300E+00,+24.543E+00,+24.135E+00
-18.200E+00,+24.463E+00,+24.054E+00
-18.100E+00,+24.704E+00,+24.095E+00
-18.000E+00,+24.543E+00,+24.054E+00
-17.900E+00,+24.383E+00,+24.095E+00
-17.800E+00,+24.543E+00,+24.054E+00
-17.700E+00,+24.624E+00,+24.175E+00
-17.600E+00,+24.744E+00,+24.215E+00
-17.500E+00,+24.744E+00,+24.054E+00
-17.400E+00,+24.704E+00,+24.095E+00
-17.300E+00,+24.744E+00,+24.255E+00
-17.200E+00,+24.664E+00,+24.054E+00
-17.100E+00,+24.704E+00,+24.135E+00
-17.000E+00,+24.744E+00,+24.054E+00
-16.900E+00,+24.543E+00,+24.175E+00
-16.800E+00,+24.704E+00,+24.175E+00
-16.700E+00,+24.543E+00,+23.934E+00
-16.600E+00,+24.744E+00,+24.255E+00
-16.500E+00,+24.744E+00,+24.054E+00
-16.400E+00,+24.744E+00,+24.095E+00
-16.300E+00,+24.744E+00,+24.054E+00
-16.200E+00,+24.945E+00,+24.054E+00
-16.100E+00,+24.905E+00,+24.095E+00
-16.000E+00,+24.744E+00,+24.054E+00
-15.900E+00,+24.785E+00,+24.215E+00
-15.800E+00,+25.026E+00,+24.054E+00
-15.700E+00,+24.945E+00,+24.054E+00
-15.600E+00,+24.785E+00,+24.054E+00
-15.500E+00,+24.945E+00,+24.054E+00
-15.400E+00,+24.945E+00,+24.095E+00
-15.300E+00,+25.066E+00,+24.135E+00
-15.200E+00,+25.026E+00,+24.054E+00
-15.100E+00,+24.986E+00,+24.215E+00
-15.000E+00,+24.945E+00,+24.054E+00
-14.900E+00,+24.986E+00,+23.894E+00
-14.800E+00,+24.945E+00,+24.135E+00
-14.700E+00,+25.146E+00,+24.175E+00
-14.600E+00,+25.146E+00,+24.054E+00
-14.500E+00,+24.945E+00,+24.255E+00
-14.400E+00,+25.146E+00,+24.054E+00
-14.300E+00,+25.026E+00,+24.135E+00
-14.200E+00,+25.347E+00,+24.054E+00
-14.100E+00,+25.146E+00,+24.095E+00
-14.000E+00,+25.146E+00,+24.255E+00
-13.900E+00,+25.066E+00,+24.054E+00
-13.800E+00,+25.347E+00,+24.054E+00
-13.700E+00,+25.347E+00,+24.054E+00
-13.600E+00,+25.307E+00,+24.054E+00
-13.500E+00,+25.347E+00,+24.054E+00
-13.400E+00,+25.347E+00,+24.175E+00
-13.300E+00,+25.146E+00,+24.054E+00
-13.200E+00,+25.347E+00,+24.135E+00
-13.100E+00,+25.307E+00,+24.095E+00
-13.000E+00,+25.347E+00,+24.054E+00
-12.900E+00,+25.388E+00,+24.215E+00
-12.800E+00,+25.267E+00,+24.175E+00
-12.700E+00,+25.347E+00,+24.054E+00
-12.600E+00,+25.347E+00,+24.054E+00
-12.500E+00,+25.347E+00,+24.054E+00
-12.400E+00,+25.548E+00,+24.095E+00
-12.300E+00,+25.428E+00,+24.175E+00
-12.200E+00,+25.548E+00,+23.974E+00
-12.100E+00,+25.388E+00,+24.095E+00
-12.000E+00,+25.548E+00,+24.255E+00
-11.900E+00,+25.548E+00,+24.095E+00
-11.800E+00,+25.428E+00,+24.255E+00
-11.700E+00,+25.548E+00,+24.255E+00
-11.600E+00,+25.669E+00,+24.255E+00
-11.500E+00,+25.548E+00,+24.054E+00
-11.400E+00,+25.347E+00,+24.054E+00
-11.300E+00,+25.548E+00,+24.135E+00
-11.200E+00,+25.548E+00,+24.054E+00
-11.100E+00,+25.388E+00,+24.054E+00
-11.000E+00,+25.548E+00,+24.255E+00
-10.900E+00,+25.589E+00,+23.894E+00
-10.800E+00,+25.749E+00,+24.054E+00
-10.700E+00,+25.669E+00,+24.135E+00
-10.600E+00,+25.589E+00,+24.095E+00
-10.500E+00,+25.749E+00,+24.255E+00
-10.400E+00,+25.709E+00,+24.054E+00
-10.300E+00,+25.749E+00,+23.934E+00
-10.200E+00,+25.629E+00,+24.135E+00
-10.100E+00,+25.749E+00,+23.934E+00
-10.000E+00,+25.749E+00,+24.054E+00
-9.900E+00,+25.910E+00,+23.894E+00
-9.800E+00,+25.749E+00,+24.054E+00
-9.700E+00,+25.749E+00,+24.135E+00
-9.600E+00,+25.749E+00,+24.095E+00
-9.500E+00,+25.950E+00,+24.054E+00
-9.400E+00,+25.749E+00,+24.215E+00
-9.300E+00,+25.870E+00,+24.054E+00
-9.200E+00,+25.870E+00,+24.054E+00
-9.100E+00,+25.910E+00,+23.894E+00
-9.000E+00,+25.950E+00,+24.054E+00
-8.900E+00,+25.950E+00,+24.135E+00
-8.800E+00,+25.749E+00,+24.054E+00
-8.700E+00,+26.071E+00,+24.014E+00
-8.600E+00,+25.950E+00,+24.215E+00
-8.500E+00,+25.950E+00,+24.054E+00
-8.400E+00,+26.111E+00,+24.054E+00
-8.300E+00,+25.950E+00,+24.054E+00
-8.200E+00,+26.151E+00,+24.054E+00
-8.100E+00,+26.192E+00,+24.054E+00
-8.000E+00,+25.950E+00,+24.054E+00
-7.900E+00,+26.151E+00,+24.255E+00
-7.800E+00,+26.031E+00,+24.175E+00
-7.700E+00,+26.151E+00,+24.054E+00
-7.600E+00,+26.151E+00,+24.095E+00
-7.500E+00,+26.151E+00,+24.054E+00
-7.400E+00,+26.151E+00,+24.215E+00
-7.300E+00,+25.950E+00,+24.054E+00
-7.200E+00,+26.232E+00,+23.934E+00
-7.100E+00,+26.151E+00,+24.095E+00
-7.000E+00,+26.352E+00,+24.054E+00
-6.900E+00,+26.151E+00,+24.054E+00
-6.800E+00,+26.352E+00,+23.974E+00
-6.700E+00,+26.393E+00,+24.175E+00
-6.600E+00,+26.352E+00,+24.175E+00
-6.500E+00,+26.151E+00,+24.054E+00
-6.400E+00,+26.192E+00,+24.054E+00
-6.300E+00,+26.352E+00,+24.054E+00
-6.200E+00,+26.352E+00,+24.255E+00
-6.100E+00,+26.352E+00,+24.095E+00
-6.000E+00,+26.352E+00,+24.054E+00
-5.900E+00,+26.312E+00,+24.054E+00
-5.800E+00,+26.473E+00,+24.175E+00
-5.700E+00,+26.352E+00,+24.135E+00
-5.600E+00,+26.393E+00,+24.054E+00
-5.500E+00,+26.352E+00,+24.054E+00
-5.400E+00,+26.553E+00,+24.054E+00
-5.300E+00,+26.553E+00,+24.054E+00
-5.200E+00,+26.352E+00,+24.095E+00
-5.100E+00,+26.513E+00,+24.054E+00
-5.000E+00,+26.553E+00,+24.054E+00
-4.900E+00,+26.714E+00,+24.054E+00
-4.800E+00,+26.433E+00,+23.974E+00
-4.700E+00,+26.634E+00,+24.135E+00
-4.600E+00,+26.553E+00,+24.215E+00
-4.500E+00,+26.352E+00,+24.054E+00
-4.400E+00,+26.714E+00,+24.014E+00
-4.300E+00,+26.634E+00,+24.095E+00
-4.200E+00,+26.634E+00,+23.934E+00
-4.100E+00,+26.553E+00,+24.095E+00
-4.000E+00,+26.754E+00,+24.054E+00
-3.900E+00,+26.714E+00,+24.014E+00
-3.800E+00,+26.795E+00,+24.054E+00
-3.700E+00,+26.754E+00,+24.135E+00
-3.600E+00,+26.714E+00,+24.095E+00
-3.500E+00,+26.754E+00,+24.255E+00
-3.400E+00,+26.714E+00,+23.894E+00
-3.300E+00,+26.754E+00,+24.175E+00
-3.200E+00,+26.835E+00,+24.054E+00
-3.100E+00,+26.714E+00,+24.215E+00
-3.000E+00,+26.754E+00,+24.054E+00
-2.900E+00,+26.955E+00,+24.054E+00
-2.800E+00,+26.754E+00,+24.175E+00
-2.700E+00,+26.754E+00,+24.054E+00
-2.600E+00,+26.915E+00,+24.095E+00
-2.500E+00,+26.754E+00,+24.054E+00
-2.400E+00,+26.915E+00,+24.054E+00
-2.300E+00,+26.955E+00,+24.054E+00
-2.200E+00,+26.955E+00,+24.054E+00
-2.100E+00,+26.754E+00,+23.894E+00
-2.000E+00,+26.955E+00,+24.255E+00
-1.900E+00,+26.996E+00,+24.054E+00
-1.800E+00,+26.955E+00,+24.175E+00
-1.700E+00,+26.955E+00,+24.054E+00
-1.600E+00,+27.116E+00,+24.054E+00
-1.500E+00,+26.955E+00,+24.255E+00
-1.400E+00,+26.955E+00,+24.054E+00
-1.300E+00,+26.835E+00,+24.054E+00
-1.200E+00,+27.036E+00,+24.255E+00
-1.100E+00,+27.197E+00,+24.054E+00
-1.000E+00,+26.955E+00,+24.054E+00
-900E-03,+27.197E+00,+24.095E+00
-800E-03,+27.156E+00,+24.054E+00
-700E-03,+27.357E+00,+24.054E+00
-600E-03,+27.197E+00,+24.054E+00
-500E-03,+27.156E+00,+24.255E+00
-400E-03,+27.156E+00,+24.054E+00
-300E-03,+27.076E+00,+24.175E+00
-200E-03,+27.156E+00,+24.054E+00
-100E-03,+27.317E+00,+24.054E+00
